# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2015-09-03 22:27:41 EDT       (sdww02)
#
# Data for the following 25 site(s) are contained in this file
#    USGS 02240783 HATCHET CREEK NR FAIRBANKS,FL
#    USGS 02240806 LITTLE HATCHET CREEK AT GAINESVILLE,FL
#    USGS 02240900 NEWNANS LAKE NR GAINESVILLE, FLA.
#    USGS 02240902 PRAIRIE CREEK NEAR GAINESVILLE, FL
#    USGS 02240954 HOGTOWN CREEK NEAR ARREDONDO, FL
#    USGS 02240956 HAILE SINK NEAR ARREDONDO, FL
#    USGS 02240958 LAKE KANAPAHA AT ARREDONDO, FLA.
#    USGS 02240976 TUMBLIN CREEK AT GAINESVILLE,FL
#    USGS 02240980 BIVANS ARM NR GAINESVILLE, FLA.
#    USGS 02240982 BIVANS ARM AT GAINESVILE,FL
#    USGS 02240988 SWEETWATER BRANCH AT GAINESVILLE,FL
#    USGS 02241000 CAMPS CANAL NEAR ROCHELLE, FL
#    USGS 02241900 LOCHLOOSA CREEK AT GROVE PARK, FLA.
#    USGS 02242400 LOCHLOOSA LAKE AT LOCHLOOSA, FLA.
#    USGS 02242450 ORANGE LAKE AT ORANGE LAKE, FLA.
#    USGS 02242451 ORANGE LAKE OUTLET NEAR CITRA, FL
#    USGS 02242460 ORANGE CREEK NEAR ISLAND GROVE, FL
#    USGS 02242500 LOCHLOOSA SLOUGH NR LOCHLOOSA, FLA.
#    USGS 02320610 LITTLE SANTA FE LAKE NR WALDO FLA
#    USGS 02321500 SANTA FE RIVER AT WORTHINGTON SPRINGS, FLA.
#    USGS 02321900 PARENERS BRANCH NEAR BLAND, FL.
#    USGS 02321975 SANTA FE RIVER AT US HWY 441 NEAR HIGH SPRINGS,FL.
#    USGS 02322016 BLUES CREEK NEAR GAINSVILLE, FL
#    USGS 02322049 BAD DOG BRANCH NEAR ALACHUA, FL
#    USGS 02322050 SHILOH RUN NEAR ALACHUA, FL
# -----------------------------------------------------------------------------------
#
# Data provided for site 02321500
#    DD parameter statistic   Description
#    02   00060     00003     Discharge, cubic feet per second (Mean)
#    03   00065     00003     Gage height, feet (Mean)
#    05   72020     00003     Elevation above NGVD 1929, feet (Mean), Tallahassee records
#    06   63160     00003     Stream water level elevation above NAVD 1988, in feet (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	02_00060_00003	02_00060_00003_cd	03_00065_00003	03_00065_00003_cd	06_63160_00003	06_63160_00003_cd
USGS	02321500	2006-02-22	327	A	11.93	A		
USGS	02321500	2006-02-23	314	A	11.81	A		
USGS	02321500	2006-02-24	366	A	12.25	A		
USGS	02321500	2006-02-25	390	A	12.44	A		
USGS	02321500	2006-02-26	452	A	12.90	A		
USGS	02321500	2006-02-27	558	A	13.65	A		
USGS	02321500	2006-02-28	598	A	13.92	A		
USGS	02321500	2006-03-01	611	A	14.00	A		
USGS	02321500	2006-03-02	594	A	13.90	A		
USGS	02321500	2006-03-03	556	A	13.65	A		
USGS	02321500	2006-03-04	507	A	13.31	A		
USGS	02321500	2006-03-05	455	A	12.93	A		
USGS	02321500	2006-03-06	407	A	12.57	A		
USGS	02321500	2006-03-07	362	A	12.22	A		
USGS	02321500	2006-03-08	321	A	11.87	A		
USGS	02321500	2006-03-09	287	A	11.57	A		
USGS	02321500	2006-03-10	258	A	11.31	A		
USGS	02321500	2006-03-11	235	A	11.08	A		
USGS	02321500	2006-03-12	215	A	10.89	A		
USGS	02321500	2006-03-13	198	A	10.71	A		
USGS	02321500	2006-03-14	183	A	10.55	A		
USGS	02321500	2006-03-15	175	A	10.46	A		
USGS	02321500	2006-03-16	163	A	10.32	A		
USGS	02321500	2006-03-17	152	A	10.20	A		
USGS	02321500	2006-03-18	142	A	10.07	A		
USGS	02321500	2006-03-19	130	A	9.92	A		
USGS	02321500	2006-03-20	119	A	9.79	A		
USGS	02321500	2006-03-21	111	A	9.68	A		
USGS	02321500	2006-03-22	105	A	9.59	A		
USGS	02321500	2006-03-23	97	A	9.48	A		
USGS	02321500	2006-03-24	97	A	9.48	A		
USGS	02321500	2006-03-25	94	A	9.43	A		
USGS	02321500	2006-03-26	86	A	9.32	A		
USGS	02321500	2006-03-27	79	A	9.20	A		
USGS	02321500	2006-03-28	73	A	9.10	A		
USGS	02321500	2006-03-29	67	A	9.01	A		
USGS	02321500	2006-03-30	62	A	8.92	A		
USGS	02321500	2006-03-31	57	A	8.84	A		
USGS	02321500	2006-04-01	53	A	8.76	A		
USGS	02321500	2006-04-02	50	A	8.69	A		
USGS	02321500	2006-04-03	47	A	8.62	A		
USGS	02321500	2006-04-04	43	A	8.54	A		
USGS	02321500	2006-04-05	39	A	8.46	A		
USGS	02321500	2006-04-06	35	A	8.38	A		
USGS	02321500	2006-04-07	32	A	8.32	A		
USGS	02321500	2006-04-08	30	A	8.26	A		
USGS	02321500	2006-04-09	35	A	8.37	A		
USGS	02321500	2006-04-10	39	A	8.46	A		
USGS	02321500	2006-04-11	36	A	8.39	A		
USGS	02321500	2006-04-12	34	A	8.35	A		
USGS	02321500	2006-04-13	30	A	8.26	A		
USGS	02321500	2006-04-14	27	A	8.18	A		
USGS	02321500	2006-04-15	25	A	8.12	A		
USGS	02321500	2006-04-16	23	A	8.06	A		
USGS	02321500	2006-04-17	21	A	8.01	A		
USGS	02321500	2006-04-18	20	A	7.97	A		
USGS	02321500	2006-04-19	19	A	7.94	A		
USGS	02321500	2006-04-20	17	A	7.90	A		
USGS	02321500	2006-04-21	18	A	7.91	A		
USGS	02321500	2006-04-22	32	A	8.27	A		
USGS	02321500	2006-04-23	29	A	8.22	A		
USGS	02321500	2006-04-24	26	A	8.13	A		
USGS	02321500	2006-04-25	22	A	8.01	A		
USGS	02321500	2006-04-26	18	A	7.91	A		
USGS	02321500	2006-04-27	18	A	7.90	A		
USGS	02321500	2006-04-28	16	A	7.83	A		
USGS	02321500	2006-04-29	13	A	7.75	A		
USGS	02321500	2006-04-30	12	A	7.71	A		
USGS	02321500	2006-05-01	11	A	7.67	A		
USGS	02321500	2006-05-02	10	A	7.63	A		
USGS	02321500	2006-05-03	9.2	A	7.60	A		
USGS	02321500	2006-05-04	8.7	A	7.57	A		
USGS	02321500	2006-05-05	8.2	A	7.55	A		
USGS	02321500	2006-05-06	7.7	A	7.52	A		
USGS	02321500	2006-05-07	7.1	A	7.50	A		
USGS	02321500	2006-05-08	7.0	A	7.49	A		
USGS	02321500	2006-05-09	9.5	A	7.60	A		
USGS	02321500	2006-05-10	19	A	7.91	A		
USGS	02321500	2006-05-11	18	A	7.89	A		
USGS	02321500	2006-05-12	14	A	7.74	A		
USGS	02321500	2006-05-13	11	A	7.66	A		
USGS	02321500	2006-05-14	9.0	A	7.57	A		
USGS	02321500	2006-05-15	7.5	A	7.51	A		
USGS	02321500	2006-05-16	6.6	A	7.46	A		
USGS	02321500	2006-05-17	6.1	A	7.43	A		
USGS	02321500	2006-05-18	5.6	A	7.41	A		
USGS	02321500	2006-05-19	5.1	A	7.38	A		
USGS	02321500	2006-05-20	4.6	A	7.36	A		
USGS	02321500	2006-05-21	4.1	A	7.33	A		
USGS	02321500	2006-05-22	3.8	A	7.31	A		
USGS	02321500	2006-05-23	3.4	A	7.28	A		
USGS	02321500	2006-05-24	3.1	A	7.26	A		
USGS	02321500	2006-05-25	3.7	A	7.29	A		
USGS	02321500	2006-05-26	3.0	A	7.25	A		
USGS	02321500	2006-05-27	2.7	A	7.23	A		
USGS	02321500	2006-05-28	2.4	A	7.21	A		
USGS	02321500	2006-05-29	2.4	A	7.21	A		
USGS	02321500	2006-05-30	2.3	A	7.19	A		
USGS	02321500	2006-05-31	2.3	A	7.19	A		
USGS	02321500	2006-06-01	2.6	A	7.21	A		
USGS	02321500	2006-06-02	3.1	A	7.25	A		
USGS	02321500	2006-06-03	3.6	A	7.28	A		
USGS	02321500	2006-06-04	6.3	A	7.42	A		
USGS	02321500	2006-06-05	5.8	A	7.39	A		
USGS	02321500	2006-06-06	4.5	A	7.32	A		
USGS	02321500	2006-06-07	3.4	A	7.26	A		
USGS	02321500	2006-06-08	2.6	A	7.20	A		
USGS	02321500	2006-06-09	2.0	A	7.16	A		
USGS	02321500	2006-06-10	1.5	A	7.12	A		
USGS	02321500	2006-06-11	1.2	A	7.08	A		
USGS	02321500	2006-06-12	1.2	A	7.08	A		
USGS	02321500	2006-06-13	11	A	7.60	A		
USGS	02321500	2006-06-14	30	A	8.13	A		
USGS	02321500	2006-06-15	39	A	8.36	A		
USGS	02321500	2006-06-16	37	A	8.31	A		
USGS	02321500	2006-06-17	25	A	8.03	A		
USGS	02321500	2006-06-18	17	A	7.80	A		
USGS	02321500	2006-06-19	14	A	7.72	A		
USGS	02321500	2006-06-20	13	A	7.69	A		
USGS	02321500	2006-06-21	11	A	7.60	A		
USGS	02321500	2006-06-22	8.7	A	7.52	A		
USGS	02321500	2006-06-23	7.2	A	7.45	A		
USGS	02321500	2006-06-24	5.9	A	7.39	A		
USGS	02321500	2006-06-25	5.1	A	7.35	A		
USGS	02321500	2006-06-26	5.4	A	7.36	A		
USGS	02321500	2006-06-27	7.6	A	7.46	A		
USGS	02321500	2006-06-28	11	A	7.62	A		
USGS	02321500	2006-06-29	12	A	7.63	A		
USGS	02321500	2006-06-30	12	A	7.64	A		
USGS	02321500	2006-07-01	9.5	A	7.55	A		
USGS	02321500	2006-07-02	7.6	A	7.48	A		
USGS	02321500	2006-07-03	5.3	A	7.37	A		
USGS	02321500	2006-07-04	4.2	A	7.31	A		
USGS	02321500	2006-07-05	3.5	A	7.27	A		
USGS	02321500	2006-07-06	2.8	A	7.23	A		
USGS	02321500	2006-07-07	2.5	A	7.21	A		
USGS	02321500	2006-07-08	2.5	A	7.21	A		
USGS	02321500	2006-07-09	2.4	A	7.20	A		
USGS	02321500	2006-07-10	3.1	A	7.24	A		
USGS	02321500	2006-07-11	2.9	A	7.24	A		
USGS	02321500	2006-07-12	2.3	A	7.19	A		
USGS	02321500	2006-07-13	1.7	A	7.16	A		
USGS	02321500	2006-07-14	1.3	A	7.12	A		
USGS	02321500	2006-07-15	1.1	A	7.10	A		
USGS	02321500	2006-07-16	0.84	A	7.08	A		
USGS	02321500	2006-07-17	0.59	A	7.06	A		
USGS	02321500	2006-07-18	0.26	A	7.02	A		
USGS	02321500	2006-07-19	0.32	A	7.03	A		
USGS	02321500	2006-07-20	0.16	A	7.01	A		
USGS	02321500	2006-07-21	1.0	A	7.09	A		
USGS	02321500	2006-07-22	1.2	A	7.11	A		
USGS	02321500	2006-07-23	0.89	A	7.08	A		
USGS	02321500	2006-07-24	1.5	A	7.15	A		
USGS	02321500	2006-07-25	1.5	A	7.15	A		
USGS	02321500	2006-07-26	1.3	A	7.13	A		
USGS	02321500	2006-07-27	1.6	A	7.15	A		
USGS	02321500	2006-07-28	2.1	A	7.20	A		
USGS	02321500	2006-07-29	2.0	A	7.18	A		
USGS	02321500	2006-07-30	2.8	A	7.24	A		
USGS	02321500	2006-07-31	3.4	A	7.28	A		
USGS	02321500	2006-08-01	3.8	A	7.31	A		
USGS	02321500	2006-08-02	4.5	A	7.35	A		
USGS	02321500	2006-08-03	3.7	A	7.30	A		
USGS	02321500	2006-08-04	3.7	A	7.31	A		
USGS	02321500	2006-08-05	3.9	A	7.32	A		
USGS	02321500	2006-08-06	2.7	A	7.25	A		
USGS	02321500	2006-08-07	1.6	A	7.16	A		
USGS	02321500	2006-08-08	0.70	A	7.09	A		
USGS	02321500	2006-08-09	0.16	A	7.03	A		
USGS	02321500	2006-08-10	0.01	A	6.99	A		
USGS	02321500	2006-08-11	0.00	A	6.96	A		
USGS	02321500	2006-08-12	0.00	A	6.93	A		
USGS	02321500	2006-08-13	0.00	A	6.91	A		
USGS	02321500	2006-08-14	0.00	A	6.89	A		
USGS	02321500	2006-08-15	0.00	A	6.89	A		
USGS	02321500	2006-08-16	0.00	A	6.87	A		
USGS	02321500	2006-08-17	0.00	A	6.85	A		
USGS	02321500	2006-08-18	0.00	A	6.83	A		
USGS	02321500	2006-08-19	0.00	A	6.82	A		
USGS	02321500	2006-08-20	0.00	A	6.80	A		
USGS	02321500	2006-08-21	0.00	A	6.80	A		
USGS	02321500	2006-08-22	0.25	A	7.04	A		
USGS	02321500	2006-08-23	0.10	A	7.01	A		
USGS	02321500	2006-08-24	1.4	A	7.14	A		
USGS	02321500	2006-08-25	2.3	A	7.22	A		
USGS	02321500	2006-08-26	2.3	A	7.22	A		
USGS	02321500	2006-08-27	2.0	A	7.20	A		
USGS	02321500	2006-08-28	4.4	A	7.35	A		
USGS	02321500	2006-08-29	4.1	A	7.34	A		
USGS	02321500	2006-08-30	3.0	A	7.27	A		
USGS	02321500	2006-08-31	2.1	A	7.20	A		
USGS	02321500	2006-09-01	1.5	A	7.16	A		
USGS	02321500	2006-09-02	1.3	A	7.14	A		
USGS	02321500	2006-09-03	1.1	A	7.12	A		
USGS	02321500	2006-09-04	0.64	A	7.09	A		
USGS	02321500	2006-09-05	0.31	A	7.05	A		
USGS	02321500	2006-09-06	0.13	A	7.02	A		
USGS	02321500	2006-09-07	0.12	A	7.02	A		
USGS	02321500	2006-09-08	0.23	A	7.04	A		
USGS	02321500	2006-09-09	0.80	A	7.09	A		
USGS	02321500	2006-09-10	3.6	A	7.30	A		
USGS	02321500	2006-09-11	4.0	A	7.33	A		
USGS	02321500	2006-09-12	3.2	A	7.28	A		
USGS	02321500	2006-09-13	2.8	A	7.26	A		
USGS	02321500	2006-09-14	2.6	A	7.24	A		
USGS	02321500	2006-09-15	2.0	A	7.20	A		
USGS	02321500	2006-09-16	1.7	A	7.17	A		
USGS	02321500	2006-09-17	1.7	A	7.17	A		
USGS	02321500	2006-09-18	1.8	A	7.18	A		
USGS	02321500	2006-09-19	2.3	A	7.22	A		
USGS	02321500	2006-09-20	2.9	A	7.26	A		
USGS	02321500	2006-09-21	2.2	A	7.21	A		
USGS	02321500	2006-09-22	1.6	A	7.17	A		
USGS	02321500	2006-09-23	1.3	A	7.14	A		
USGS	02321500	2006-09-24	0.79	A	7.10	A		
USGS	02321500	2006-09-25	0.28	A	7.05	A		
USGS	02321500	2006-09-26	0.06	A	7.00	A		
USGS	02321500	2006-09-27	0.00	A	6.97	A		
USGS	02321500	2006-09-28	0.00	A	6.94	A		
USGS	02321500	2006-09-29	0.00	A	6.91	A		
USGS	02321500	2006-09-30	0.00	A	6.89	A		
USGS	02321500	2006-10-01	0.00	A	6.87	A		
USGS	02321500	2006-10-02	0.00	A	6.84	A		
USGS	02321500	2006-10-03	0.00	A	6.82	A		
USGS	02321500	2006-10-04	0.00	A	6.80	A		
USGS	02321500	2006-10-05	0.00	A	6.77	A		
USGS	02321500	2006-10-06	0.00	A	6.76	A		
USGS	02321500	2006-10-07	0.00	A	6.74	A		
USGS	02321500	2006-10-08	0.00	A	6.72	A		
USGS	02321500	2006-10-09	0.00	A	6.70	A		
USGS	02321500	2006-10-10	0.00	A	6.68	A		
USGS	02321500	2006-10-11	0.00	A	6.66	A		
USGS	02321500	2006-10-12	0.00	A	6.64	A		
USGS	02321500	2006-10-13	0.00	A	6.63	A		
USGS	02321500	2006-10-14	0.00	A	6.61	A		
USGS	02321500	2006-10-15	0.00	A	6.58	A		
USGS	02321500	2006-10-16	0.00	A	6.57	A		
USGS	02321500	2006-10-17	0.00	A	6.54	A		
USGS	02321500	2006-10-18	0.00	A	6.54	A		
USGS	02321500	2006-10-19	0.00	A	6.54	A		
USGS	02321500	2006-10-20	0.00	A	6.54	A		
USGS	02321500	2006-10-21	0.00	A	6.53	A		
USGS	02321500	2006-10-22	0.00	A	6.52	A		
USGS	02321500	2006-10-23	0.00	A	6.50	A		
USGS	02321500	2006-10-24	0.00	A	6.47	A		
USGS	02321500	2006-10-25	0.00	A	6.44	A		
USGS	02321500	2006-10-26	0.00	A	6.43	A		
USGS	02321500	2006-10-27	0.00	A	6.41	A		
USGS	02321500	2006-10-28	0.00	A	6.51	A		
USGS	02321500	2006-10-29	0.00	A	6.49	A		
USGS	02321500	2006-10-30	0.00	A	6.48	A		
USGS	02321500	2006-10-31	0.00	A	6.46	A		
USGS	02321500	2006-11-01	0.00	A	6.45	A		
USGS	02321500	2006-11-02	0.00	A	6.43	A		
USGS	02321500	2006-11-03	0.00	A	6.42	A		
USGS	02321500	2006-11-04	0.00	A	6.41	A		
USGS	02321500	2006-11-05	0.00	A	6.40	A		
USGS	02321500	2006-11-06	0.00	A	6.38	A		
USGS	02321500	2006-11-07	0.00	A	6.37	A		
USGS	02321500	2006-11-08	0.00	A	6.37	A		
USGS	02321500	2006-11-09	0.00	A	6.37	A		
USGS	02321500	2006-11-10	0.00	A	6.35	A		
USGS	02321500	2006-11-11	0.00	A	6.35	A		
USGS	02321500	2006-11-12	0.00	A	6.34	A		
USGS	02321500	2006-11-13	0.00	A	6.32	A		
USGS	02321500	2006-11-14	0.00	A	6.31	A		
USGS	02321500	2006-11-15	0.00	A	6.29	A		
USGS	02321500	2006-11-16	0.00	A	6.29	A		
USGS	02321500	2006-11-17	0.00	A	6.29	A		
USGS	02321500	2006-11-18	0.00	A	6.28	A		
USGS	02321500	2006-11-19	0.00	A	6.26	A		
USGS	02321500	2006-11-20	0.00	A	6.25	A		
USGS	02321500	2006-11-21	0.00	A	6.24	A		
USGS	02321500	2006-11-22	0.00	A	6.23	A		
USGS	02321500	2006-11-23	0.00	A	6.22	A		
USGS	02321500	2006-11-24	0.00	A	6.20	A		
USGS	02321500	2006-11-25	0.00	A	6.20	A		
USGS	02321500	2006-11-26	0.00	A	6.19	A		
USGS	02321500	2006-11-27	0.00	A	6.19	A		
USGS	02321500	2006-11-28	0.00	A	6.17	A		
USGS	02321500	2006-11-29	0.00	A	6.16	A		
USGS	02321500	2006-11-30	0.00	A	6.16	A		
USGS	02321500	2006-12-01	0.00	A	6.17	A		
USGS	02321500	2006-12-02	0.00	A	6.18	A		
USGS	02321500	2006-12-03	0.00	A	6.18	A		
USGS	02321500	2006-12-04	0.00	A	6.17	A		
USGS	02321500	2006-12-05	0.00	A	6.16	A		
USGS	02321500	2006-12-06	0.00	A	6.15	A		
USGS	02321500	2006-12-07	0.00	A	6.14	A		
USGS	02321500	2006-12-08	0.00	A	6.13	A		
USGS	02321500	2006-12-09	0.00	A	6.12	A		
USGS	02321500	2006-12-10	0.00	A	6.12	A		
USGS	02321500	2006-12-11	0.00	A	6.11	A		
USGS	02321500	2006-12-12	0.00	A	6.10	A		
USGS	02321500	2006-12-13	0.00	A	6.09	A		
USGS	02321500	2006-12-14	0.00	A	6.09	A		
USGS	02321500	2006-12-15	0.00	A	6.09	A		
USGS	02321500	2006-12-16	0.00	A	6.09	A		
USGS	02321500	2006-12-17	0.00	A	6.09	A		
USGS	02321500	2006-12-18	0.00	A	6.09	A		
USGS	02321500	2006-12-19	0.00	A	6.09	A		
USGS	02321500	2006-12-20	0.00	A	6.08	A		
USGS	02321500	2006-12-21	0.00	A	6.07	A		
USGS	02321500	2006-12-22	0.00	A	6.08	A		
USGS	02321500	2006-12-23	0.00	A	6.16	A		
USGS	02321500	2006-12-24	0.00	A	6.23	A		
USGS	02321500	2006-12-25	0.01	A	6.59	A		
USGS	02321500	2006-12-26	2.2	A	7.21	A		
USGS	02321500	2006-12-27	4.6	A	7.36	A		
USGS	02321500	2006-12-28	6.6	A	7.47	A		
USGS	02321500	2006-12-29	6.6	A	7.46	A		
USGS	02321500	2006-12-30	5.6	A	7.41	A		
USGS	02321500	2006-12-31	4.8	A	7.37	A		
USGS	02321500	2007-01-01	11	A	7.64	A		
USGS	02321500	2007-01-02	16	A	7.81	A		
USGS	02321500	2007-01-03	18	A	7.88	A		
USGS	02321500	2007-01-04	15	A	7.80	A		
USGS	02321500	2007-01-05	15	A	7.78	A		
USGS	02321500	2007-01-06	16	A	7.83	A		
USGS	02321500	2007-01-07	14	A	7.77	A		
USGS	02321500	2007-01-08	14	A	7.74	A		
USGS	02321500	2007-01-09	12	A	7.68	A		
USGS	02321500	2007-01-10	10	A	7.62	A		
USGS	02321500	2007-01-11	9.4	A	7.59	A		
USGS	02321500	2007-01-12	8.5	A	7.55	A		
USGS	02321500	2007-01-13	7.8	A	7.52	A		
USGS	02321500	2007-01-14	7.5	A	7.51	A		
USGS	02321500	2007-01-15	7.5	A	7.51	A		
USGS	02321500	2007-01-16	7.1	A	7.49	A		
USGS	02321500	2007-01-17	6.6	A	7.47	A		
USGS	02321500	2007-01-18	6.3	A	7.45	A		
USGS	02321500	2007-01-19	6.1	A	7.44	A		
USGS	02321500	2007-01-20	5.9	A	7.43	A		
USGS	02321500	2007-01-21	6.0	A	7.43	A		
USGS	02321500	2007-01-22	6.1	A	7.44	A		
USGS	02321500	2007-01-23	5.8	A	7.43	A		
USGS	02321500	2007-01-24	5.5	A	7.41	A		
USGS	02321500	2007-01-25	7.5	A	7.50	A		
USGS	02321500	2007-01-26	8.4	A	7.54	A		
USGS	02321500	2007-01-27	9.6	A	7.59	A		
USGS	02321500	2007-01-28	14	A	7.74	A		
USGS	02321500	2007-01-29	14	A	7.74	A		
USGS	02321500	2007-01-30	14	A	7.75	A		
USGS	02321500	2007-01-31	13	A	7.72	A		
USGS	02321500	2007-02-01	13	A	7.72	A		
USGS	02321500	2007-02-02	33	A	8.27	A		
USGS	02321500	2007-02-03	47	A	8.58	A		
USGS	02321500	2007-02-04	38	A	8.38	A		
USGS	02321500	2007-02-05	31	A	8.23	A		
USGS	02321500	2007-02-06	26	A	8.10	A		
USGS	02321500	2007-02-07	21	A	7.97	A		
USGS	02321500	2007-02-08	18	A	7.87	A		
USGS	02321500	2007-02-09	15	A	7.80	A		
USGS	02321500	2007-02-10	14	A	7.75	A		
USGS	02321500	2007-02-11	13	A	7.71	A		
USGS	02321500	2007-02-12	12	A	7.70	A		
USGS	02321500	2007-02-13	12	A	7.69	A		
USGS	02321500	2007-02-14	12	A	7.69	A		
USGS	02321500	2007-02-15	11	A	7.66	A		
USGS	02321500	2007-02-16	11	A	7.64	A		
USGS	02321500	2007-02-17	10	A	7.61	A		
USGS	02321500	2007-02-18	9.8	A	7.60	A		
USGS	02321500	2007-02-19	9.3	A	7.58	A		
USGS	02321500	2007-02-20	9.1	A	7.58	A		
USGS	02321500	2007-02-21	9.3	A	7.58	A		
USGS	02321500	2007-02-22	9.2	A	7.58	A		
USGS	02321500	2007-02-23	8.8	A	7.56	A		
USGS	02321500	2007-02-24	8.6	A	7.55	A		
USGS	02321500	2007-02-25	8.4	A	7.55	A		
USGS	02321500	2007-02-26	9.0	A	7.57	A		
USGS	02321500	2007-02-27	9.0	A	7.57	A		
USGS	02321500	2007-02-28	9.2	A	7.58	A		
USGS	02321500	2007-03-01	9.3	A	7.58	A		
USGS	02321500	2007-03-02	14	A	7.76	A		
USGS	02321500	2007-03-03	23	A	8.02	A		
USGS	02321500	2007-03-04	25	A	8.09	A		
USGS	02321500	2007-03-05	23	A	8.03	A		
USGS	02321500	2007-03-06	21	A	7.97	A		
USGS	02321500	2007-03-07	18	A	7.89	A		
USGS	02321500	2007-03-08	16	A	7.81	A		
USGS	02321500	2007-03-09	14	A	7.75	A		
USGS	02321500	2007-03-10	13	A	7.71	A		
USGS	02321500	2007-03-11	12	A	7.68	A		
USGS	02321500	2007-03-12	11	A	7.65	A		
USGS	02321500	2007-03-13	10	A	7.62	A		
USGS	02321500	2007-03-14	9.9	A	7.61	A		
USGS	02321500	2007-03-15	9.3	A	7.58	A		
USGS	02321500	2007-03-16	9.2	A	7.58	A		
USGS	02321500	2007-03-17	8.6	A	7.55	A		
USGS	02321500	2007-03-18	8.1	A	7.53	A		
USGS	02321500	2007-03-19	7.9	A	7.52	A		
USGS	02321500	2007-03-20	7.7	A	7.51	A		
USGS	02321500	2007-03-21	7.6	A	7.51	A		
USGS	02321500	2007-03-22	7.4	A	7.50	A		
USGS	02321500	2007-03-23	7.4	A	7.50	A		
USGS	02321500	2007-03-24	7.3	A	7.50	A		
USGS	02321500	2007-03-25	7.0	A	7.48	A		
USGS	02321500	2007-03-26	6.7	A	7.47	A		
USGS	02321500	2007-03-27	6.5	A	7.46	A		
USGS	02321500	2007-03-28	6.1	A	7.44	A		
USGS	02321500	2007-03-29	5.8	A	7.43	A		
USGS	02321500	2007-03-30	5.4	A	7.41	A		
USGS	02321500	2007-03-31	5.2	A	7.40	A		
USGS	02321500	2007-04-01	4.9	A	7.38	A		
USGS	02321500	2007-04-02	4.6	A	7.36	A		
USGS	02321500	2007-04-03	4.3	A	7.35	A		
USGS	02321500	2007-04-04	3.9	A	7.32	A		
USGS	02321500	2007-04-05	3.5	A	7.30	A		
USGS	02321500	2007-04-06	2.9	A	7.26	A		
USGS	02321500	2007-04-07	2.4	A	7.23	A		
USGS	02321500	2007-04-08	2.1	A	7.20	A		
USGS	02321500	2007-04-09	2.0	A	7.20	A		
USGS	02321500	2007-04-10	2.1	A	7.20	A		
USGS	02321500	2007-04-11	2.2	A	7.21	A		
USGS	02321500	2007-04-12	2.5	A	7.23	A		
USGS	02321500	2007-04-13	2.3	A	7.22	A		
USGS	02321500	2007-04-14	2.3	A	7.22	A		
USGS	02321500	2007-04-15	3.1	A	7.27	A		
USGS	02321500	2007-04-16	3.7	A	7.31	A		
USGS	02321500	2007-04-17	2.7	A	7.24	A		
USGS	02321500	2007-04-18	2.0	A	7.19	A		
USGS	02321500	2007-04-19	1.6	A	7.16	A		
USGS	02321500	2007-04-20	1.2	A	7.13	A		
USGS	02321500	2007-04-21	0.84	A	7.10	A		
USGS	02321500	2007-04-22	0.49	A	7.07	A		
USGS	02321500	2007-04-23	0.24	A	7.04	A		
USGS	02321500	2007-04-24	0.08	A	7.01	A		
USGS	02321500	2007-04-25	0.00	A	6.98	A		
USGS	02321500	2007-04-26	0.00	A	6.95	A		
USGS	02321500	2007-04-27	0.00	A	6.93	A		
USGS	02321500	2007-04-28	0.00	A	6.90	A		
USGS	02321500	2007-04-29	0.00	A	6.87	A		
USGS	02321500	2007-04-30	0.00	A	6.84	A		
USGS	02321500	2007-05-01	0.00	A	6.80	A		
USGS	02321500	2007-05-02	0.00	A	6.77	A		
USGS	02321500	2007-05-03	0.00	A	6.74	A		
USGS	02321500	2007-05-04	0.00	A	6.70	A		
USGS	02321500	2007-05-05	0.00	A	6.67	A		
USGS	02321500	2007-05-06	0.00	A	6.64	A		
USGS	02321500	2007-05-07	0.00	A	6.60	A		
USGS	02321500	2007-05-08	0.00	A	6.55	A		
USGS	02321500	2007-05-09	0.00	A	6.52	A		
USGS	02321500	2007-05-10	0.00	A	6.50	A		
USGS	02321500	2007-05-11	0.00	A	6.47	A		
USGS	02321500	2007-05-12	0.00	A	6.44	A		
USGS	02321500	2007-05-13	0.00	A	6.41	A		
USGS	02321500	2007-05-14	0.00	A	6.40	A		
USGS	02321500	2007-05-15	0.00	A	6.36	A		
USGS	02321500	2007-05-16	0.00	A	6.33	A		
USGS	02321500	2007-05-17	0.00	A	6.31	A		
USGS	02321500	2007-05-18	0.00	A	6.36	A		
USGS	02321500	2007-05-19	0.00	A	6.32	A		
USGS	02321500	2007-05-20	0.00	A	6.28	A		
USGS	02321500	2007-05-21	0.00	A	6.25	A		
